epoch,train_loss,val_loss,rollout_train_loss,rollout_val_loss,selection_loss
1,0.07971376484684728,0.10394393033705099,0.08521119325553739,0.1239165242890396,0.1659021924815708
2,0.07927111266895469,0.10405073262750736,0.08372789858556043,0.12673376631041894,0.16741761578271683
3,0.0794758410878556,0.10423861659604673,0.08319340924631007,0.14008694949627445,0.17428209134418396
4,0.0797046863237378,0.104157717764808,0.0832366911549995,0.13402104944701632,0.17116824248831616
5,0.07973886363278286,0.10437102300417929,0.08308897406315562,0.15266486394963397,0.18070345497899626
